time,theta_mean,theta_std,theta_min,theta_max,fractionality,dual_anisotropy_rms,dual_anisotropy_inf,forcing_l2,anisotropy_forcing_l2,projection_forcing_l2,forcing_relative,clip_fraction,trigger_fraction,prediction_relative_error,rayleigh,weighted_spectral_excess,flatness,weighted_tail,saturation_deficit,bernoulli_gap_bound,bernoulli_expected_cut,current_best_threshold_cut,archive_best_cut,threshold_spectral_gap_bound,spectral_entropy,effective_rank
1020.0,-6.861463372409344,0.0,-6.861463372409344,-6.861463372409344,0.17088136030755896,1.4804238547643385,3.4939504310488703,0.31073029418369935,0.06670821212537757,0.2743393002601125,0.024130163188775876,0.695,0.0,9846031582.263172,-11.154390486206028,2.3188360265981878,7.679540669646994,384.5180344085825,460.4646548479732,844.9826892565557,11437.662613304286,11540.0,11543.0,742.645302560843,3.178170704450575,24.002805142384158
1030.0,-6.852947572171688,0.0,-6.852947572171688,-6.852947572171688,0.16959424529431377,1.4898892548368023,3.528860429227352,0.311229743279402,0.06732457290757708,0.2746159683128661,0.024150210558298982,0.69125,0.0,12774821850.356733,-11.145664976188614,2.3275615366156,7.6612240707772665,386.56409888744065,456.996336423675,843.5604353111157,11439.084867249727,11540.0,11543.0,742.645302560843,3.186504305984583,24.203670760661275
1040.0,-6.844497384428978,0.0,-6.844497384428978,-6.844497384428978,0.16826787366865914,1.499245756998657,3.562531175017357,0.31170439767418445,0.06793931506278827,0.2749228459143364,0.02416774852756866,0.69,0.0,16579917855.694235,-11.13678269819039,2.3364438146138213,7.643123747917072,388.6590763964926,453.4222353531534,842.0813117496459,11440.563990811197,11545.0,11545.0,737.645302560843,3.1947536929620317,24.404162035103806
1050.0,-6.836115899085999,0.0,-6.836115899085999,-6.836115899085999,0.16686095522915056,1.5084899470071358,3.5947883749008183,0.3121880182543199,0.0685651989249417,0.27525846433375356,0.02418479937397852,0.69,0.0,21524443986.742462,-11.127408601517587,2.3458179112866304,7.616854350988139,390.8784987631385,449.631089189046,840.5095879521846,11442.135714608658,11548.0,11548.0,734.645302560843,3.2030887502091363,24.60842220027011
1060.0,-6.827802344560623,0.0,-6.827802344560623,-6.827802344560623,0.16557607803482,1.5176258860286598,3.6320542538166043,0.3125624303347895,0.06915617067346742,0.2755435666512937,0.02419515474683827,0.69625,0.0,27954723148.01846,-11.118948239517662,2.3542782732865577,7.589505282829278,392.8932220386359,446.16880089297723,839.0620229316131,11443.583279629229,11549.0,11549.0,733.645302560843,3.210931158214473,24.80217022003092
1070.0,-6.81954887419939,0.0,-6.81954887419939,-6.81954887419939,0.16448413829174502,1.526673029621841,3.6727743437886238,0.312908263461273,0.06970896848805345,0.2757862278428672,0.024206092303136254,0.7025,0.0,36321963066.59503,-11.111909488641755,2.3613170241624593,7.559278161484417,394.5835656418935,443.2264105936214,837.8099762355148,11444.835326325328,11545.0,11549.0,737.645302560843,3.2180958948443985,24.980509351064086
1080.0,-6.811348830163479,0.0,-6.811348830163479,-6.811348830163479,0.16339146677595262,1.5356454639804082,3.7136839970946314,0.3133297053689848,0.07026279236636554,0.27601991154190403,0.024222860468329093,0.7,0.0,47208789358.69706,-11.104907191871689,2.368319320932524,7.52470707381841,396.271230658306,440.28204842634767,836.5532790846537,11446.092023476189,11549.0,11549.0,733.645302560843,3.2250722703789436,25.155392079844628
1090.0,-6.803205322921276,0.0,-6.803205322921276,-6.803205322921276,0.16222915184596365,1.5445381885216711,3.754795860946178,0.3137637606130379,0.0708370015858674,0.2762584567572625,0.024239583970731175,0.70125,0.0,61375784923.75563,-11.097390449420278,2.37583606338394,7.482453656217987,398.0812387792218,437.15002196015706,835.2312607393789,11447.414041821463,11546.0,11549.0,736.645302560843,3.232378258294151,25.339850073828874
1100.0,-6.7951214483380316,0.0,-6.7951214483380316,-6.7951214483380316,0.1609801200781078,1.5533431612721873,3.79611970692873,0.3142035535020594,0.07142884272894502,0.2764978398231658,0.02425548533467747,0.7025,0.0,79815377342.11931,-11.089358052897886,2.3838684599063327,7.437234943230136,400.022605796039,433.784324374156,833.806930170195,11448.838372390648,11548.0,11549.0,734.645302560843,3.2400057484922455,25.53386852817487
1110.0,-6.787103845179081,0.0,-6.787103845179081,-6.787103845179081,0.15955207676047822,1.5620497998027196,3.837663365900516,0.3147020684369447,0.07204857864714986,0.27677148113578576,0.02427332078595934,0.7025,0.0,103816550449.31947,-11.080240867891696,2.3929856449125184,7.392123384620787,402.23596312174254,429.9362541564508,832.1722172781933,11450.473085282649,11551.0,11551.0,731.645302560843,3.2481995621622968,25.74394778896241
