trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,13,peak_energy,-12.322484143241887,360,0.037378118170026266,0.0028505671428232884,0.07627241972850765,0.0028509195177260018,-3.523749027133788e-07,1.277329640019323e-08,0.0028505671428232945,-6.071532165918825e-18,1.0648375249052468e-15,1.000735548505733,3.523749027133788e-07,1.7443554996817478e-06,0.0006118571530469264,1,0.015581405049044181,0.8599428590585442
0,13,peak_energy,-12.322484143241887,370,0.037378118170026266,0.0027545391008947893,0.07370312908242467,0.0027548842683435687,-3.4516744877935435e-07,1.0408854873942414e-08,0.0027545391008947954,-6.071532165918825e-18,1.1019577547570567e-15,1.000771769175745,3.4516744877935435e-07,1.78070092267547e-06,0.0006463795750469595,1,0.014627401535148844,0.868603646846937
0,13,peak_energy,-12.322484143241887,380,0.037378118170026266,0.0026670612556636427,0.07136344894250515,0.0026674314275935934,-3.7017192995071613e-07,-2.003815591884381e-08,0.0026670612556636475,-4.7704895589362195e-18,8.942103458756748e-16,1.0008219163666545,3.7017192995071613e-07,1.8219293669494156e-06,0.0006830276302896596,1,0.013715153610733732,0.8767882638991917
0,13,peak_energy,-12.322484143241887,390,0.037378118170026266,0.0025875442892737397,0.06923681217569469,0.0025879417472190296,-3.974579452898329e-07,-2.656162841497417e-08,0.0025875442892737445,-4.7704895589362195e-18,9.216763793200781e-16,1.0008791891813935,3.974579452898329e-07,1.877483000216038e-06,0.0007254734393591193,1,0.012845160130698365,0.8845169203470494
0,13,peak_energy,-12.322484143241887,400,0.037378118170026266,0.00251550088017962,0.06730842832053573,0.002515862387603727,-3.615074241070104e-07,-1.1405458558069043e-08,0.0025155008801796253,-5.204170427930421e-18,1.034271678286669e-15,1.000920635139627,3.615074241070104e-07,1.9543510799488954e-06,0.0007768115973188613,1,0.01201796896965004,0.8918108064054159
0,13,peak_energy,-12.322484143241887,410,0.037378118170026266,0.0024503860623667152,0.06556511303250219,0.002450700542759996,-3.144803932806674e-07,7.342062224684198e-09,0.002450386062366721,-5.637851296924623e-18,1.150252998796671e-15,1.0009757827169181,3.144803932806674e-07,2.0765639761535407e-06,0.0008473348497384752,1,0.011232518125492955,0.8986894466197133
0,13,peak_energy,-12.322484143241887,420,0.037378118170026266,0.0023916302370454424,0.06399513841022449,0.0023920178458045577,-3.87608759115296e-07,1.0364982486014973e-08,0.002391630237045448,-5.637851296924623e-18,1.178471830135601e-15,1.0010579766986851,3.87608759115296e-07,2.142680303549537e-06,0.0008957626747257164,1,0.010487167625272202,0.905175710632934
0,13,peak_energy,-12.322484143241887,430,0.037378118170026266,0.0023389975733309363,0.06258810183140985,0.002339425466292075,-4.2789296113851863e-07,-1.3943970975267839e-08,0.0023389975733309415,-5.204170427930421e-18,1.1122753220642021e-15,1.0011329456458513,4.2789296113851863e-07,2.2220641552231207e-06,0.0009498332762637792,1,0.009782240834775061,0.9112851337608239
0,13,peak_energy,-12.322484143241887,440,0.037378118170026266,0.0022922292702023993,0.06133481124923176,0.0022925798228100413,-3.505526076420275e-07,1.6363315080963198e-08,0.002292229270202404,-4.7704895589362195e-18,1.0404195115633927e-15,1.0011494221347956,3.505526076420275e-07,2.284186453555179e-06,0.0009963388977032109,1,0.009117447747184985,0.9170364488575353
0,13,peak_energy,-12.322484143241887,450,0.037378118170026266,0.0022507964891957046,0.06022718518084612,0.002251178844737721,-3.82355542016561e-07,6.554848436170907e-09,0.0022507964891957098,-5.204170427930421e-18,1.1558767176796098e-15,1.0012395462977082,3.82355542016561e-07,2.407610913060552e-06,0.0010694889562810619,1,0.008489770865129852,0.922447730185134
0,13,peak_energy,-12.322484143241887,460,0.037378118170026266,0.002214605150183894,0.05925816586556312,0.0022149587262620353,-3.5357607814116496e-07,6.281505589116054e-09,0.0022146051501838984,-4.336808689942018e-18,9.78981828988936e-16,1.0012827375493727,3.5357607814116496e-07,2.4871811050340584e-06,0.0011229017839223694,1,0.007899256444028462,0.9275322000688504
0,13,peak_energy,-12.322484143241887,470,0.037378118170026266,0.0021833536991131036,0.05842164428629371,0.002183691123820326,-3.374247072225091e-07,-2.434468679641047e-08,0.002183353699113108,-4.336808689942018e-18,9.929995690862309e-16,1.0013228617055143,3.374247072225091e-07,2.550850290927208e-06,0.0011681369508268842,1,0.007343997944772386,0.9323094400509163
0,13,peak_energy,-12.322484143241887,480,0.037378118170026266,0.0021567819150775046,0.05771239593871071,0.002157180755272473,-3.9884019496826476e-07,-5.9041076528633385e-09,0.002156781915077509,-4.336808689942018e-18,1.0052028971939907e-15,1.0013917984631082,3.9884019496826476e-07,2.6029655596959917e-06,0.0012066515767554268,1,0.006822131761722016,0.9367979740205175
0,13,peak_energy,-12.322484143241887,490,0.037378118170026266,0.0021348106555554337,0.057126026402039155,0.00213526336543946,-4.527098840263061e-07,-2.2687745358622446e-09,0.002134810655555439,-5.204170427930421e-18,1.218624950945888e-15,1.0014728574037124,4.527098840263061e-07,2.691561795532353e-06,0.0012605291876856609,1,0.006332894464480065,0.9410079574193759
0,13,peak_energy,-12.322484143241887,500,0.037378118170026266,0.002117412270346086,0.056658925916934805,0.002117804028309953,-3.917579638667776e-07,1.2504601020445205e-08,0.0021174122703460905,-4.336808689942018e-18,1.0238928229357642e-15,1.001514030256384,3.917579638667776e-07,2.814068278676157e-06,0.0013287670818729323,1,0.005875314442981834,0.9449571703052451
0,13,peak_energy,-12.322484143241887,510,0.037378118170026266,0.0021043881302885447,0.05630823231253067,0.0021046957613230625,-3.076310345177802e-07,-1.0191384142415466e-08,0.002104388130288549,-4.336808689942018e-18,1.0302697353312004e-15,1.0015415977760105,3.076310345177802e-07,2.9364890269981703e-06,0.0013952083151211473,1,0.005447362523993537,0.9486589691174905
0,13,peak_energy,-12.322484143241887,520,0.037378118170026266,0.002095610778616147,0.056071801749086624,0.0020958584317836452,-2.4765316749804714e-07,9.00184615650751e-09,0.0020956107786161515,-4.336808689942018e-18,1.0346139377007572e-15,1.001560476974155,2.4765316749804714e-07,3.0224991993234806e-06,0.001442129465181116,1,0.0050473285755859455,0.9521265396587136
0,13,peak_energy,-12.322484143241887,530,0.037378118170026266,0.0020910277154957252,0.05594818685715112,0.0020912379397453047,-2.1022424957946317e-07,1.2146750738052658e-08,0.0020910277154957296,-4.336808689942018e-18,1.036899868618061e-15,1.0015940879042464,2.1022424957946317e-07,3.123057739136222e-06,0.0014934014345190122,1,0.004673771533460179,0.9553720104815832
0,13,peak_energy,-12.322484143241887,540,0.037378118170026266,0.0020906106267759546,0.05593662196089097,0.002090805665686269,-1.9503891031434975e-07,-2.7536129216208793e-08,0.0020906106267759594,-4.7704895589362195e-18,1.1408256724257534e-15,1.0016499570462507,1.9503891031434975e-07,3.2543788243012743e-06,0.001556519038431572,1,0.004325292777244346,0.9584102131764427
0,13,peak_energy,-12.322484143241887,550,0.037378118170026266,0.002094358747743026,0.05603701517425041,0.0020945581750786866,-1.9942733566055346e-07,-8.090013492011855e-09,0.0020943587477430313,-5.204170427930421e-18,1.2423074445604555e-15,1.001707386406674,1.9942733566055346e-07,3.376452320934316e-06,0.001612011717367302,1,0.00400052171878043,0.9612513119146553
0,13,peak_energy,-12.322484143241887,560,0.037378118170026266,0.0021022765512571507,0.05624994725571682,0.002102517175581928,-2.40624324777082e-07,-1.643811809457288e-08,0.0021022765512571564,-5.637851296924623e-18,1.340738463970979e-15,1.0017745802931581,2.40624324777082e-07,3.490034213852508e-06,0.0016599313691154736,1,0.0036980712568703564,0.9639070993854881
0,13,peak_energy,-12.322484143241887,570,0.037378118170026266,0.002114609460243785,0.05657667720246415,0.002114729726141136,-1.2026589735116694e-07,1.5072607877954225e-08,0.002114609460243791,-6.071532165918825e-18,1.435533839352108e-15,1.0017948966043078,1.2026589735116694e-07,3.6752394422773306e-06,0.001737923951626548,1,0.003417314983102735,0.9663881152572905
0,13,peak_energy,-12.322484143241887,580,0.037378118170026266,0.0021311991492117856,0.0570191546592348,0.002131268700807882,-6.955159609660019e-08,-1.5819101625413196e-08,0.002131199149211791,-5.637851296924623e-18,1.3226514551608478e-15,1.001838058386497,6.955159609660019e-08,3.847716873407515e-06,0.0018053645098569662,1,0.0031561428692384124,0.9687062191453412
0,13,peak_energy,-12.322484143241887,590,0.037378118170026266,0.0021521725788931963,0.057580039302791416,0.0021522335132944945,-6.093440129816691e-08,-6.757469451189324e-09,0.002152172578893202,-5.637851296924623e-18,1.3097675652059211e-15,1.0018862623120512,6.093440129816691e-08,3.998627623298297e-06,0.0018578967377835625,1,0.0029134718006268963,0.9708703368309102
0,13,peak_energy,-12.322484143241887,600,0.037378118170026266,0.002177707847613573,0.05826272744241234,0.002177751111250521,-4.326363694769422e-08,-2.493380201135445e-08,0.0021777078476135792,-6.071532165918825e-18,1.393991290958957e-15,1.001931432597886,4.326363694769422e-08,4.1628322886056595e-06,0.0019115280286622165,1,0.0026883054184786976,0.9728911050937084
0,13,peak_energy,-12.322484143241887,610,0.037378118170026266,0.002207943443472065,0.05907138634705483,0.0022079772593474917,-3.381587542665779e-08,1.5170707203925743e-08,0.002207943443472071,-6.071532165918825e-18,1.3749082197778414e-15,1.001971371635441,3.381587542665779e-08,4.318861201692088e-06,0.0019560261245482264,1,0.0024794882093563068,0.9747763599029813
0,13,peak_energy,-12.322484143241887,620,0.037378118170026266,0.0022430488499258026,0.06001099665384677,0.0022430981244285354,-4.9274502732839925e-08,-2.549303784694576e-08,0.002243048849925808,-5.637851296924623e-18,1.2567108044729343e-15,1.0020381811877692,4.9274502732839925e-08,4.522465466433656e-06,0.0020161692514391563,1,0.002285924590185474,0.9765337796759077
0,13,peak_energy,-12.322484143241887,630,0.037378118170026266,0.002283318984003772,0.061087403443459545,0.0022833321846097003,-1.3200605928232606e-08,2.966225430816455e-08,0.0022833189840037772,-5.204170427930421e-18,1.13959993710245e-15,1.0020877794351395,1.3200605928232606e-08,4.753865812738316e-06,0.0020819860749043463,1,0.002106764611062107,0.9781728531263237
0,13,peak_energy,-12.322484143241887,640,0.037378118170026266,0.002328922444542584,0.06230737684574924,0.0023289324946047735,-1.0050062189577436e-08,-1.2461157949256174e-08,0.0023289224445425896,-5.637851296924623e-18,1.2103938843193884e-15,1.002142724969461,1.0050062189577436e-08,4.980190211669936e-06,0.0021384004144418484,1,0.0019408817174370447,0.9797006889537712
0,13,peak_energy,-12.322484143241887,650,0.037378118170026266,0.0023801303265410666,0.06367868287955537,0.002380189333583649,-5.900704258239922e-08,-2.292647349961055e-08,0.002380130326541072,-5.204170427930421e-18,1.0932261468660035e-15,1.0022127815544333,5.900704258239922e-08,5.207701441135081e-06,0.0021879357947101994,1,0.0017873544056741866,0.9811241553006997
0,13,peak_energy,-12.322484143241887,660,0.037378118170026266,0.0024373804377057972,0.06521016571168789,0.002437433279858465,-5.284215266786532e-08,-5.211502075806035e-09,0.002437380437705803,-5.637851296924623e-18,1.156513973841369e-15,1.0022450739794075,5.284215266786532e-08,5.419257245942355e-06,0.002223345882213045,1,0.0016455000789280935,0.982449936500668
0,13,peak_energy,-12.322484143241887,670,0.037378118170026266,0.0025009874235637514,0.06691184238570975,0.0025010387516672316,-5.1328103480192955e-08,8.087755959309412e-09,0.0025009874235637584,-6.938893903907228e-18,1.3872023972602708e-15,1.0022800389678017,5.1328103480192955e-08,5.651020680227351e-06,0.002259469461023062,1,0.0015144142752558272,0.9836849165638475
0,13,peak_energy,-12.322484143241887,680,0.037378118170026266,0.0025713660556632933,0.0687950117603657,0.002571428079087296,-6.202342400264682e-08,1.837395929848995e-09,0.0025713660556633,-6.938893903907228e-18,1.3492296285358547e-15,1.0023188380233672,6.202342400264682e-08,5.900557957865091e-06,0.0022946618674084943,1,0.0013933297276908273,0.9848348181998163
0,13,peak_energy,-12.322484143241887,690,0.037378118170026266,0.002649097255972957,0.0708723790454309,0.0026490761589510092,2.1097021947556055e-08,1.137498220615818e-08,0.002649097255972963,-6.071532165918825e-18,1.1459624882078693e-15,1.0023488371126827,2.1097021947556055e-08,6.243394971882958e-06,0.002356819735358322,1,0.0012816436270936685,0.9859051762528349
0,13,peak_energy,-12.322484143241887,700,0.037378118170026266,0.0027344590228862136,0.07315819779563842,0.002734515762311528,-5.673942531439491e-08,-2.9001481537463403e-09,0.00273445902288622,-6.5052130349130266e-18,1.1894634371048712e-15,1.002424250141149,5.673942531439491e-08,6.572273246884072e-06,0.0024034504892845926,1,0.0011784390739920049,0.9869014508458127
0,13,peak_energy,-12.322484143241887,710,0.037378118170026266,0.0028283311374963684,0.07566843173240564,0.0028283435830344233,-1.2445538054989269e-08,1.7426233569432098e-08,0.002828331137496374,-5.637851296924623e-18,9.966701589479434e-16,1.0024469217343737,1.2445538054989269e-08,6.90825939429089e-06,0.0024425106750571223,1,0.0010833497230253598,0.9878280736012043
0,13,peak_energy,-12.322484143241887,720,0.037378118170026266,0.002931148220835164,0.07842093885520802,0.00293122711953437,-7.88986992059093e-08,-1.1818353310311808e-08,0.0029311482208351706,-6.5052130349130266e-18,1.1096398828260015e-15,1.0024989595110287,7.88986992059093e-08,7.245922025485245e-06,0.0024719756368234854,1,0.0009956037876118803,0.9886902512520261
0,13,peak_energy,-12.322484143241887,730,0.037378118170026266,0.003043847060115456,0.08143568117750957,0.0030439125143095365,-6.54541940803971e-08,1.6159392767466085e-08,0.003043847060115463,-6.938893903907228e-18,1.139798511173902e-15,1.0025248377817808,6.54541940803971e-08,7.619765865261565e-06,0.002503280179519216,1,0.0009147933172240326,0.989492127408369
0,13,peak_energy,-12.322484143241887,740,0.037378118170026266,0.003167219404896728,0.08473496242035226,0.0031672334384806617,-1.4033583933814597e-08,-1.241608128636773e-08,0.0031672194048967353,-7.37257477290143e-18,1.1638824412699592e-15,1.0025421920938997,1.4033583933814597e-08,8.037646546840295e-06,0.0025377499647439928,1,0.000840365404074908,0.990238034160817
0,13,peak_energy,-12.322484143241887,750,0.037378118170026266,0.003302086319852667,0.0883436988002265,0.0033021212133320737,-3.489347940666479e-08,6.2567208501847216e-09,0.0033020863198526744,-7.37257477290143e-18,1.1163392099501383e-15,1.002580821895839,3.489347940666479e-08,8.487203196819795e-06,0.002570227635058741,1,0.0007717837292866478,0.9909314447124802
0,13,peak_energy,-12.322484143241887,760,0.037378118170026266,0.0034496416740330592,0.09228972724679275,0.003449616330910112,2.534312294700733e-08,-3.8648415674399916e-10,0.0034496416740330657,-6.5052130349130266e-18,9.42882428033115e-16,1.0025986999772232,2.534312294700733e-08,8.989926862685111e-06,0.002606065718709448,1,0.0007086819959762041,0.9915762510829809
0,13,peak_energy,-12.322484143241887,770,0.037378118170026266,0.003610886711575347,0.09660415536371539,0.0036108815349005304,5.17667481667386e-09,3.023812518605784e-08,0.0036108867115753535,-6.5052130349130266e-18,9.007777804353968e-16,1.0026479349034425,5.17667481667386e-09,9.56656963077382e-06,0.0026493723314679036,1,0.0006505762769100727,0.9921754671914865
0,13,peak_energy,-12.322484143241887,780,0.037378118170026266,0.003787234058221644,0.10132176034431026,0.00378721673134471,1.732687693409979e-08,8.158111646297539e-09,0.003787234058221652,-7.806255641895632e-18,1.030601161941543e-15,1.0026682748521851,1.732687693409979e-08,1.0122708273826296e-05,0.002672862154955698,1,0.0005971293861645566,0.9927325819130136
0,13,peak_energy,-12.322484143241887,790,0.037378118170026266,0.0039801071255313025,0.10648144352967731,0.003980075979167257,3.1146364045178676e-08,2.0234595951920675e-09,0.00398010712553131,-7.806255641895632e-18,9.806589867670423e-16,1.0027014438942976,3.1146364045178676e-08,1.0783182456961913e-05,0.002709290604853743,1,0.0005479709007544853,0.9932501986167195
0,13,peak_energy,-12.322484143241887,800,0.037378118170026266,0.004191173314566533,0.11212674775250345,0.004191086827513801,8.648705273218288e-08,3.175583921342928e-08,0.004191173314566541,-7.806255641895632e-18,9.312733041562346e-16,1.0027219624800336,8.648705273218288e-08,1.1494703562300728e-05,0.0027426545990027877,1,0.0005027799196012187,0.9937311805456581
0,13,peak_energy,-12.322484143241887,810,0.037378118170026266,0.004422095716461704,0.11830644743862274,0.004422072372636842,2.334382486184755e-08,-2.0117312067927107e-08,0.004422095716461714,-9.540979117872439e-18,1.0787847809755853e-15,1.0027638534779284,2.334382486184755e-08,1.224536845053674e-05,0.0027691470013718788,1,0.0004612117854383801,0.9941780470933876
0,13,peak_energy,-12.322484143241887,820,0.037378118170026266,0.004675088942249766,0.1250752232688402,0.004675076475485128,1.2466764637980576e-08,3.6489484099219704e-09,0.004675088942249776,-9.540979117872439e-18,1.0204061607949942e-15,1.0027884047673972,1.2466764637980576e-08,1.3048507059213047e-05,0.0027910788470811095,1,0.0004230222955687317,0.9945932750676141
0,13,peak_energy,-12.322484143241887,830,0.037378118170026266,0.004952333675823517,0.13249443401409633,0.00495239261144964,-5.893562612328124e-08,-1.5669335568652132e-08,0.004952333675823529,-1.214306433183765e-17,1.2259795703357218e-15,1.0028274057276603,5.893562612328124e-08,1.394332097418453e-05,0.0028154716453514597,1,0.00038792599776379087,0.9949789899969428
0,13,peak_energy,-12.322484143241887,840,0.037378118170026266,0.0052565014133961405,0.14063299778665098,0.005256596809874482,-9.539647834178044e-08,1.3847157006967314e-08,0.0052565014133961535,-1.3010426069826053e-17,1.2375331930904488e-15,1.0028479984067793,9.539647834178044e-08,1.4875111172243722e-05,0.0028297987671987556,1,0.0003556951190569124,0.9953373297912025
0,13,peak_energy,-12.322484143241887,850,0.037378118170026266,0.005590269830612103,0.1495684021716495,0.005590585410873928,-3.155802618254322e-07,-3.530522463008473e-08,0.005590269830612119,-1.6479873021779667e-17,1.4738951121045062e-15,1.0029282606977585,3.155802618254322e-07,1.6054187173021808e-05,0.0028716468836690566,1,0.0003260756785940575,0.9956700852101151
0,13,peak_energy,-12.322484143241887,860,0.037378118170026266,0.005956915330197352,0.1593878615705243,0.005957618324650845,-7.029944534926377e-07,-5.548362224522263e-08,0.00595691533019737,-1.734723475976807e-17,1.4558867163401874e-15,1.0030515569333347,7.029944534926377e-07,1.7474871823659644e-05,0.002933197608741373,1,0.0002988689890977423,0.9959792023462166
0,13,peak_energy,-12.322484143241887,870,0.037378118170026266,0.006360187718831794,0.170189645951707,0.006361368697697836,-1.1809788660419734e-06,-6.003296039360645e-08,0.006360187718831812,-1.734723475976807e-17,1.3634828905645742e-15,1.0031870871409232,1.1809788660419734e-06,1.908949362650418e-05,0.0030008469141888632,1,0.000273894462322554,0.9962663033688083
0,13,peak_energy,-12.322484143241887,880,0.037378118170026266,0.006804064237661762,0.18208460620573674,0.006805979927700726,-1.9156900389642392e-06,-6.327147814184919e-08,0.006804064237661782,-1.9949319973733282e-17,1.4655729362746457e-15,1.0033790926780408,1.9156900389642392e-06,2.1075873607438133e-05,0.003096669962492561,1,0.0002509629697415401,0.9965329246645493
0,13,peak_energy,-12.322484143241887,890,0.037378118170026266,0.00729311814062867,0.1951979293406807,0.0072961312694404005,-3.013128811730874e-06,-1.0121753117250942e-07,0.007293118140628691,-2.168404344971009e-17,1.4859959784806095e-15,1.003642655162828,3.013128811730874e-06,2.3553185636344654e-05,0.003228174599187432,1,0.0002299092621121792,0.9967805295214263
0,13,peak_energy,-12.322484143241887,900,0.037378118170026266,0.007832494052658555,0.2096711564733067,0.007837113263505325,-4.6192108467697085e-06,-1.5487799597153906e-07,0.007832494052658578,-2.2551405187698492e-17,1.4387571309395559e-15,1.0039963579842128,4.6192108467697085e-06,2.6682239296871994e-05,0.003404600444033619,1,0.00021058082530627827,0.9970105061229371
0,13,peak_energy,-12.322484143241887,910,0.037378118170026266,0.008427943280152745,0.22566450826981382,0.008434914656889971,-6.971376737226198e-06,-2.1333353132126087e-07,0.008427943280152774,-2.949029909160572e-17,1.748108919366299e-15,1.0044718753054362,6.971376737226198e-06,3.0717334692907365e-05,0.0036416888542928215,1,0.00019283511471589074,0.9972240619289986
0,13,peak_energy,-12.322484143241887,920,0.037378118170026266,0.009086019265704681,0.24335956342539222,0.009096322519520313,-1.0303253815631408e-05,-3.304722212930933e-07,0.009086019265704712,-3.122502256758253e-17,1.716354191519432e-15,1.005086326428475,1.0303253815631408e-05,3.5911206105155514e-05,0.00394788179817631,1,0.00017654478299998743,0.9974223968963423
0,13,peak_energy,-12.322484143241887,930,0.037378118170026266,0.009813972380017185,0.2629623501378126,0.009829037797718982,-1.5065417701796632e-05,-4.476701141731265e-07,0.00981397238001722,-3.469446951953614e-17,1.7648965358332288e-15,1.0058897176707378,1.5065417701796632e-05,4.273610884492305e-05,0.004347944297746092,1,0.0001615872716276468,0.9976065926262653
0,13,peak_energy,-12.322484143241887,940,0.037378118170026266,0.010619809808679034,0.2847069121400777,0.01064180860579511,-2.199879711607504e-05,-6.760657721670282e-07,0.010619809808679073,-3.8163916471489756e-17,1.7931123310518506e-15,1.0069640038529974,2.199879711607504e-05,5.195759930966687e-05,0.004882403098414381,1,0.00014784683275921608,0.9977776723975523
0,13,peak_energy,-12.322484143241887,950,0.037378118170026266,0.011512593209391953,0.30885942609399536,0.011544584126467852,-3.19909170758987e-05,-9.386777450829525e-07,0.011512593209391998,-4.5102810375396984e-17,1.9534185849099357e-15,1.0083805730612405,3.19909170758987e-05,6.449121143975012e-05,0.00558627411202223,1,0.00013522081363532326,0.9979365765000664
0,13,peak_energy,-12.322484143241887,960,0.037378118170026266,0.012502118817304057,0.3357229511293626,0.01254869213970327,-4.6573322399212636e-05,-1.3545232889801417e-06,0.012502118817304106,-4.85722573273506e-17,1.935351381108121e-15,1.0102761543285095,4.6573322399212636e-05,8.1900380000766e-05,0.006526606843882827,1,0.00012360863421085667,0.9980841771687596
0,13,peak_energy,-12.322484143241887,970,0.037378118170026266,0.013599194508402551,0.36564291129558446,0.013667043946438787,-6.784943803623579e-05,-1.9511339004150974e-06,0.013599194508402605,-5.377642775528102e-17,1.967375972669409e-15,1.012807693554559,6.784943803623579e-05,0.00010632487781622605,0.007779654344634712,1,0.00011291916472042084,0.9982213045291927
0,13,peak_energy,-12.322484143241887,980,0.037378118170026266,0.014815236276318415,0.39901341401593854,0.014914370540513365,-9.913426419494963e-05,-2.842379826948835e-06,0.01481523627631847,-5.551115123125783e-17,1.860995443303073e-15,1.0162167808516753,9.913426419494963e-05,0.0001411211757638959,0.009462093983822825,1,0.00010306364874225199,0.9983487171778409
0,13,peak_energy,-12.322484143241887,990,0.037378118170026266,0.01616235574360319,0.43628451996058365,0.01630749434283988,-0.00014513859923669103,-4.164994943763739e-06,0.01616235574360325,-6.245004513516506e-17,1.9147651939117512e-15,1.0208005587320839,0.00014513859923669103,0.0001910474306569617,0.011715314850981061,1,9.396091476594164e-05,0.998467122836279
0,13,peak_energy,-12.322484143241887,1000,0.037378118170026266,0.01765239348892489,0.47797058969888373,0.017865641183562014,-0.00021324769463712534,-6.195743039175833e-06,0.017652393488924955,-6.591949208711867e-17,1.8448677942712356e-15,1.0270099753573338,0.00021324769463712534,0.00026354301849669423,0.014751388757274345,1,8.552961258144815e-05,0.9985771893038932
0,13,peak_energy,-12.322484143241887,1010,0.037378118170026266,0.01929609667834293,0.5246598214411399,0.019610796804891806,-0.00031470012654887664,-9.201993009869125e-06,0.019296096678343002,-7.28583859910259e-17,1.8576090180295966e-15,1.0354791203434686,0.00031470012654887664,0.00036990840966125344,0.01886248750326054,1,7.769023701170346e-05,0.9986795053847319
0,13,peak_energy,-12.322484143241887,1020,0.037378118170026266,0.021101768724830453,0.5770250907196279,0.02156811202798838,-0.00046634330315792685,-1.3762610628506589e-05,0.021101768724830536,-8.326672684688674e-17,1.93032025099911e-15,1.0470768651196631,0.00046634330315792685,0.0005270618168872408,0.024437086389540556,1,7.036598315894085e-05,0.9987746222733459
0,13,peak_energy,-12.322484143241887,1030,0.037378118170026266,0.0230719988529971,0.6358361617709452,0.023766359191450325,-0.0006943603384532253,-2.066134388791635e-05,0.023071998852997187,-8.673617379884035e-17,1.8247677967865363e-15,1.0630906624836427,0.0006943603384532253,0.0007612673540042071,0.032031298857002226,1,6.347681725151572e-05,0.9988630058500648
0,13,peak_energy,-12.322484143241887,1040,0.037378118170026266,0.025199479802259422,0.7019732583103632,0.026238439401323126,-0.001038959599063704,-3.125483593529807e-05,0.02519947980225952,-9.71445146547012e-17,1.851186977412282e-15,1.08539008053856,0.001038959599063704,0.0011128260107810407,0.04241205026564668,1,5.694115783135259e-05,0.998945025466008
0,13,peak_energy,-12.322484143241887,1050,0.037378118170026266,0.02745980057724874,0.7764418613439091,0.029021935645467786,-0.0015621350682190442,-4.745578311879384e-05,0.027459800577248852,-1.1102230246251565e-16,1.9127308360607865e-15,1.1167514903545481,0.0015621350682190442,0.0016438375740134242,0.05664121077568905,1,5.0674610888627664e-05,0.9990208907575078
0,13,peak_energy,-12.322484143241887,1060,0.037378118170026266,0.027272455028342468,0.8603884064952625,0.03215969953010052,-0.004887244501758051,-0.0009704617603586742,0.027272455028342597,-1.2836953722228372e-16,1.9958136907052556e-15,1.3617211918332224,0.004887244501758051,0.004977780435311946,0.1547831760882247,1,3.752501708059554e-05,0.9988466716972276
0,13,peak_energy,-12.322484143241887,1070,0.037378118170026266,0.015708629923603834,0.9551168173437621,0.03570046926485453,-0.0199918393412507,-0.0014596061519538267,0.01570862992360398,-1.457167719820518e-16,2.040824322238021e-15,3.551730022297792,0.0199918393412507,0.02009234324397468,0.5628033372590614,1,9.43232844677703e-06,0.9976933831524308
0,13,peak_energy,-12.322484143241887,1080,0.037378118170026266,0.0033365555625618493,1.0621062866728335,0.039699534292384965,-0.036362978729823116,-0.0017338017121555664,0.0033365555625620227,-1.734723475976807e-16,2.184815901366329e-15,22.830213271729164,0.036362978729823116,0.03647474079387634,0.9187699917394951,1,3.28249049093667e-07,0.9945747764472159
0,13,peak_energy,-12.322484143241887,1090,0.037378118170026266,-0.024515384931302397,1.1830313317390633,0.044219484916586255,-0.06873486984788865,-0.0032469285806866095,-0.024515384931302203,-1.942890293094024e-16,1.4133221590392718e-15,4.612566423207714,0.06873486984788865,0.06885935646955153,1.5572175162023003,0,1.4042818129884023e-05,0.9887146003125526
0,13,peak_energy,-12.322484143241887,1100,0.037378118170026266,-0.06931683002832506,1.3197863406108583,0.049331129798539194,-0.11864795982686425,-0.004398593247585805,-0.06931683002832484,-2.220446049250313e-16,9.357287105865439e-16,2.4253556671977785,0.11864795982686425,0.11878683674284415,2.40794883936272,0,9.210081804776141e-05,0.9796601605960922
0,13,peak_energy,-12.322484143241887,1110,0.037378118170026266,-0.138474131055706,1.474518570667152,0.05511472937829503,-0.19358886043400103,-0.005774774676241684,-0.13847413105570583,-1.6653345369377348e-16,4.3012147837542725e-16,1.7971497406129089,0.19358886043400103,0.19374401933006494,3.515285687066516,0,0.00031421279585159184,0.9682297497668022
0,13,peak_energy,-12.322484143241887,1120,0.037378118170026266,-0.21958014817417879,1.6496726406897564,0.061661658905560995,-0.2812418070797398,-0.005780256482499108,-0.21958014817417856,-2.220446049250313e-16,3.947574637473362e-16,1.5624229177335658,0.2812418070797398,0.28141539688110817,4.5638635397746095,0,0.0007000351647361298,0.9554231353101817
0,13,peak_energy,-12.322484143241887,1130,0.037378118170026266,-0.29854956066035393,1.848041776792171,0.06907632391608308,-0.367625884576437,-0.004082323409592914,-0.29854956066035354,-3.885780586188048e-16,5.284965979293163e-16,1.463397471027413,0.367625884576437,0.36782034813062403,5.324839645165081,0,0.0011721141263478661,0.9416265891298911
